113044,1
113044,2
113044,4
113071,6
113071,7
113071,9
113114,7
113114,2
113114,16
113243,12
113243,1
113243,2
113464,12
113464,2
113481,6
113481,1
113481,5
113492,6
113492,1
113492,5
113500,12
113540,2
113677,12
113677,2
113690,10
113690,4
113690,3
107447,2
107447,12
113729,2
113729,9
113749,12
113749,9
113820,6
113820,7
113820,16
113851,12
113851,2
113851,9
110604,10
110604,3
110620,2
110620,10
113957,6
113957,1
113957,2
113986,12
113986,9
114095,12
114194,6
114194,1
114194,2
114241,12
114241,2
114241,8
114323,2
114345,2
114345,9
114435,17
114435,20
114436,2
114478,12
114478,2
114496,12
114496,2
114496,9
114508,6
114508,10
114508,5
114534,2
114558,6
114558,1
114558,2
58450,2
58450,21
58450,9
114666,1
114666,2
114666,3
114663,2
114663,8
114702,18
114702,2
114702,9
114682,12
114682,2
114781,6
114781,3
114798,12
114798,2
114805,17
114887,2
114887,9
114898,6
114898,7
114898,5
114928,2
114928,3
114938,6
114938,18
114938,13
109340,2
112602,7
112602,12
112602,1
111579,2
111579,15
110882,2
110882,15
112471,2
112471,9
112508,12
112438,2
112438,3
112571,12
112571,2
112757,2
112643,2
112643,10
112643,4
112679,2
112679,9
109445,12
112883,12
112883,2
112883,9
109635,2
109635,3
112899,3
109676,6
109676,7
109676,3
112854,1
112854,12
112854,8
109579,2
109579,4
109579,3
109642,1
109642,2
109642,4
109686,12
111797,12
111797,2
111797,9
109759,2
109758,12
109758,1
109758,9
109707,18
109707,12
109707,2
113117,12
113117,2
113117,9
113097,12
113097,9
113028,7
113028,16
113198,11
113198,7
113198,12
113303,8
113303,10
113303,3
113089,2
113089,16
113089,8
109771,18
109771,2
109771,20
113199,12
113199,2
113199,16
113234,11
113234,6
113234,7
109906,1
109906,2
110057,17
110057,2
110057,19
110005,18
110005,1
110005,2
110066,12
110116,18
110116,2
110116,20
110006,12
110006,2
110006,16
113360,6
113360,2
113360,3
110099,12
110099,9
110148,2
110148,8
110148,10
113463,18
113463,2
113463,14
110189,12
110189,1
110216,12
110216,9
110216,5
113501,6
113501,1
113501,2
113538,7
113538,12
113538,16
113552,6
113552,1
113552,3
76759,6
76759,7
76759,8
110367,2
110367,16
110367,9
113670,2
113670,16
113670,8
110296,2
109731,1
109731,2
109731,3
103994,2
103994,9
110322,2
110322,9
110322,15
110443,7
110443,12
110443,16
110365,1
110365,2
107566,1
107566,2
110391,12
110391,2
110391,9
113691,2
110428,18
110428,12
110428,2
109836,2
109836,10
109836,9
113755,12
113755,16
110538,12
110538,2
110516,12
110516,9
110527,16
110527,8
113808,12
113896,2
113870,2
113870,3
110684,12
110684,2
110638,2
113967,1
113967,2
117169,6
117169,1
117169,2
106402,12
106402,10
113948,6
113948,5
113948,3
110671,12
110671,9
110632,1
110632,2
110737,12
110737,9
110729,1
110729,2
114151,2
114151,3
114069,6
114069,2
114069,3
110413,1
110413,2
110413,3
114113,12
114113,9
114113,2
114210,12
114210,9
110912,1
110912,2
114084,2
105652,12
105652,2
110889,2
110889,9
110932,18
110932,2
110932,14
114129,2
114129,9
110963,18
110963,1
110963,2
114214,6
114214,9
114214,3
114296,12
114296,2
110907,12
110907,2
111495,2
111495,4
111495,9
108394,2
108394,20
108394,4
111507,12
111507,2
111507,9
110769,2
110769,9
114268,2
114268,16
114268,12
110965,2
110965,10
110965,3
114571,12
114571,2
111333,11
111333,12
111333,16
111112,2
111112,16
111112,8
111255,6
111255,1
111255,2
111282,6
111282,7
111282,5
111070,12
111070,2
111070,16
111161,1
111161,2
111149,1
111149,3
108260,2
108260,3
106966,12
106966,2
106966,9
114594,12
114594,1
111309,12
111309,2
113936,7
113936,12
110081,2
110081,14
110081,15
114614,6
114614,12
114614,5
114608,6
114608,8
114608,10
111280,6
111280,7
111280,4
114609,1
114609,10
114609,3
111454,18
111454,2
111454,9
114852,10
114852,5
114852,3
114694,7
114694,12
111590,12
111590,2
111590,9
114788,1
114788,3
114888,2
114888,15
108550,2
114857,6
114857,1
114857,5
114924,12
114924,2
114924,9
111667,2
109655,2
109655,9
110598,12
110598,2
110598,9
112435,12
112435,2
112435,16
109040,12
109045,12
109045,20
106339,18
106339,2
106339,20
104779,2
104779,9
104779,3
109348,12
109348,1
109444,6
109444,1
109444,2
109446,1
109446,2
109446,4
109484,12
109484,2
109484,9
109504,12
109504,2
109506,6
109506,2
109506,8
109450,18
109450,2
109450,19
109813,12
109813,16
109813,8
109830,12
109830,2
109830,9
109831,12
109831,2
109831,9
113305,1
113305,2
113305,9
110091,12
110091,2
110091,9
110093,6
110093,12
110093,9
110167,12
110167,2
110167,9
110213,7
110213,16
110213,9
107472,17
107472,18
107472,14
110357,11
110357,7
110357,2
107426,2
111686,8
111686,10
111686,4
110475,12
110475,16
110475,8
110478,6
110478,7
110478,12
110588,18
110588,2
110622,12
110622,1
110771,12
110771,2
110950,12
110950,2
110950,9
105226,1
105226,2
105226,3
110989,12
110989,16
111054,2
110997,6
110997,7
110997,1
111257,6
111257,7
111257,1
111256,12
111256,9
111438,6
111438,1
111438,5
111503,6
111503,12
111503,3
111693,2
111693,9
111742,2
111742,10
111742,9
111756,7
111756,18
111756,1
112443,1
112443,2
112443,3
110455,12
110455,2
111048,12
111048,2
110399,6
110399,12
110399,1
112570,2
109454,2
109454,14
109454,9
59170,6
59170,12
110186,1
110186,2
110186,9
108069,11
108069,7
108069,5
111301,6
111301,7
111301,12
112702,6
112702,12
112702,3
112849,2
112849,4
112849,9
113014,2
113014,12
113014,1
113043,10
113104,17
113173,7
113173,1
113173,2
113319,2
113319,3
113827,6
113827,3
114047,12
112889,12
112889,1
112889,2
109339,17
110027,6
110027,8
110027,9
109785,1
109785,2
113409,8
113409,10
113409,4
109021,18
109021,2
109021,19
109035,1
109035,2
109035,19
106220,12
106220,8
111804,17
111804,12
106226,2
106226,9
109068,12
109068,1
109068,20
109067,12
109067,16
109067,19
106292,6
106292,12
106292,1
109198,9
109198,13
109219,12
109219,2
109219,9
106379,12
106379,2
106400,12
106400,16
109254,6
109254,12
109254,1
109279,7
109279,2
109279,16
109297,1
109297,2
109297,4
109303,6
109303,1
109303,2
109305,2
109305,19
109306,2
109306,9
106452,10
106452,5
106471,2
106471,4
106471,9
106489,1
106489,2
109361,7
109361,12
109361,9
106505,2
106505,12
106519,1
106519,2
106519,3
109439,12
109439,13
109443,12
109443,4
106582,6
106582,7
106582,3
106598,12
106598,5
109456,4
109456,9
109456,3
109480,12
109480,1
109480,3
109493,6
109493,12
109493,1
106660,2
106673,12
106673,9
106677,12
106697,6
106697,1
106697,5
109729,17
109729,7
109729,19
106834,12
106834,2
106834,9
106873,12
106873,1
106873,3
106332,2
106332,20
106332,9
109783,12
109783,9
106881,2
106881,3
106880,12
106880,20
111732,12
111732,2
106926,2
106926,4
106926,9
111712,12
111712,1
111712,4
106941,12
106941,2
106941,9
106918,2
106918,4
106918,3
106965,7
106965,2
106965,16
109842,1
109842,2
109842,3
106977,6
106977,1
106977,2
107004,2
107004,14
107004,13
109890,6
109890,7
109890,1
109891,12
109891,1
109891,16
109913,2
109913,9
109920,12
107057,1
107057,2
107057,3
107076,6
107076,3
107096,6
107096,18
107096,2
107144,6
107144,12
113674,12
112966,12
112966,2
107151,2
107151,9
110064,12
110064,20
110064,9
110074,12
110074,2
110074,8
110097,12
110097,2
110123,12
110123,15
107206,6
107206,2
107206,3
107207,18
107207,2
110137,9
110137,12
110137,2
108551,18
108551,2
108551,20
110197,1
110197,12
110197,2
107286,6
107286,1
107286,2
107290,7
107290,5
107290,3
107302,1
107302,2
107302,3
110265,1
110265,3
107322,2
107322,14
110305,16
110305,7
107362,6
107362,7
107362,12
107413,12
107413,16
110353,12
110353,13
107468,2
107468,9
107478,12
107497,1
107497,4
107497,3
107501,2
107507,12
107507,4
107554,1
107554,2
107554,3
116253,6
116253,7
116253,3
74102,18
74102,2
74102,10
111689,12
111689,2
111689,9
107616,12
107616,2
107616,9
107611,2
107611,9
107613,12
107613,9
107614,12
107614,2
107614,16
107653,12
107653,2
110657,6
110657,2
110657,16
110649,12
110649,2
110678,6
110678,2
110678,5
110687,7
110687,12
110687,2
107756,18
107756,2
107756,8
107808,1
107808,2
107808,3
107818,2
107822,2
107822,20
107822,9
107840,2
107840,9
107889,6
107889,2
107889,19
111003,10
111003,5
111003,3
110939,12
110939,1
110939,2
110955,12
110955,1
110955,2
107943,2
107943,9
110971,12
110971,2
107969,6
107969,1
107969,2
111001,12
111001,2
107978,6
107978,1
107978,5
107977,7
107977,12
107977,21
107983,6
107983,1
107983,2
105275,1
105275,2
108000,2
108000,9
108002,18
108002,2
108002,19
108026,2
105032,18
105032,2
108052,18
108052,2
108052,14
111094,12
111094,2
111094,19
108065,18
108065,2
111102,2
108071,2
108071,16
108071,8
111127,12
111127,1
111127,10
111143,6
111143,7
111143,1
108101,18
108101,2
108101,9
108122,12
108122,2
111194,2
111194,12
111201,12
111201,2
111201,9
108149,12
108149,2
108149,4
108160,12
108160,2
108160,9
108162,2
108162,3
83658,5
83658,3
108186,12
108186,2
108186,9
108174,12
108174,9
108238,6
108238,1
108238,4
89256,2
108255,7
108255,12
108255,16
111323,6
111323,7
111323,1
111400,6
111400,12
111400,4
108328,18
108328,2
108328,20
111418,12
111418,9
111418,2
107688,11
107688,16
107688,8
108333,6
108333,7
108333,12
108358,6
108358,18
108358,2
111488,3
111488,1
111488,2
108399,1
108399,2
108399,9
108515,17
108515,14
110763,11
110763,7
110763,12
107779,12
107779,2
109226,2
110259,2
110259,9
110259,3
114906,12
114906,2
107002,2
107002,9
109403,12
104029,10
110623,12
110623,9
107315,12
106408,12
106408,2
110363,12
110363,16
110363,19
107349,2
111709,12
111709,1
111709,2
109828,2
107225,12
111252,12
111252,2
110366,12
110366,16
110366,9
106878,12
109120,7
109120,2
109120,16
108059,1
108059,2
108059,3
110892,12
110892,2
110892,14
112651,17
112651,14
107642,12
107642,9
109382,18
109382,12
109382,2
106678,2
106678,9
112572,12
99785,12
99785,16
99653,2
99653,8
99653,9
103639,11
103639,7
103639,12
103064,6
103064,5
103064,3
99348,7
99348,2
99348,13
114706,6
114706,2
114706,3
96895,6
96895,7
102926,1
102926,2
102926,3
29583,11
29583,16
29583,8
101414,11
101414,16
101414,8
32910,11
32910,12
32910,16
100405,12
100405,9
110719,12
110719,2
110719,8
65214,6
65214,7
65214,13
110395,1
110395,9
110395,3
111752,2
109934,17
109934,20
112606,12
115978,17
117247,12
117247,2
117247,9
112625,10
106537,2
106537,9
116282,1
116282,2
116282,3
116552,7
116552,12
116552,16
82509,11
82509,7
82509,8
116514,10
116514,5
117283,12
117283,9
116684,2
116684,9
110374,2
110374,3
110374,4
70506,12
70506,2
65421,11
65421,7
65421,12
113083,2
118001,12
118001,9
116165,12
116165,16
116165,19
102855,2
107471,2
107471,9
113839,12
113839,2
113839,9
112712,6
112712,2
112712,3
90665,2
90665,12
117891,12
117891,1
117891,2
113613,12
113613,1
113613,2
117381,1
117381,2
117381,4
114305,1
114305,2
115837,2
115837,9
115509,11
115509,7
115509,16
114671,2
114671,15
112844,12
114658,6
114658,12
114658,16
116275,12
116275,2
113122,2
113122,3
117608,12
113448,12
113448,2
113448,9
116414,12
116414,2
116095,2
116095,10
116095,3
111543,7
111543,12
111543,9
117517,2
117312,12
116485,12
113947,2
115956,6
115956,2
115956,4
117060,6
117060,7
117060,3
109028,12
109028,2
109028,4
117071,2
117071,9
117788,12
112257,10
112257,4
112257,3
116136,6
116136,7
116136,8
118026,18
118026,2
117117,2
117117,15
116168,12
116168,19
111787,12
111787,2
112509,21
54189,1
54189,2
54189,3
115591,12
115591,2
115591,9
116683,11
116683,7
116683,16
116287,2
116287,3
116768,12
116269,12
116269,1
116269,2
114787,12
114787,2
114787,15
113720,2
113720,9
113720,15
112536,6
112536,19
48473,2
52572,2
117128,12
117128,10
117128,5
114616,2
117705,11
117705,7
117705,12
62711,7
62711,12
62711,8
110061,6
110061,2
110061,3
140614,12
140614,10
140614,5
108181,22
108181,2
108181,3
114307,2
114307,9
58898,2
58898,4
58898,5
82206,12
82206,1
82206,2
111430,17
111430,2
107727,17
107727,15
81759,2
81759,3
113443,2
109491,2
109491,9
114048,6
114048,7
114048,12
111613,9
111613,2
117104,12
117104,2
117104,9
117688,6
117688,5
117688,3
109751,2
117774,6
117774,1
117774,2
114736,1
114736,2
114736,4
112604,12
112604,2
112604,9
116289,12
116289,1
116289,2
109593,2
103095,12
112368,12
112368,2
104046,18
104046,2
104046,14
62952,2
115742,4
115742,2
115742,9
117420,6
117420,7
117420,3
115951,12
115951,2
115951,20
117784,2
117784,19
117107,1
117107,2
117107,4
117979,12
117979,9
95776,11
95776,7
95776,12
115851,12
115851,19
116322,16
116322,7
109374,1
109374,2
109374,9
110712,2
112817,2
112817,8
112817,13
113362,7
113362,2
113362,9
73778,6
73778,1
73778,2
112546,12
112546,9
108500,12
108500,8
117108,12
117108,9
117108,5
118114,11
118114,12
118114,16
114103,2
113270,17
113270,18
92123,2
115963,2
115963,8
115963,10
116448,12
116448,19
116827,2
116827,3
114894,17
114894,9
114894,15
112701,12
112701,9
113429,11
113429,2
125877,22
116508,2
116508,4
116508,3
117260,6
117260,1
117260,2
117500,6
117500,7
117500,3
116405,12
109592,12
109592,8
109592,10
117998,6
117998,7
117998,2
115624,6
115624,5
113145,2
116559,12
113568,11
113568,6
113568,1
117894,8
117894,10
117723,12
117723,6
112586,12
112586,2
112691,11
112691,22
112691,12
40366,1
40366,2
40366,23
117768,12
117768,7
115571,5
115571,3
31612,2
31612,15
57012,12
103926,12
103926,2
103926,9
105737,12
113849,12
113849,2
113849,9
113188,7
113188,2
113188,16
42644,7
42644,2
42644,16
109381,17
109381,18
109381,20
109688,6
109688,2
104606,2
110480,17
110480,18
108211,2
108211,15
117331,6
117331,7
117331,12
117765,12
117765,1
117765,2
116833,12
116833,2
113280,2
113280,9
116669,12
116669,2
116669,8
116594,18
116594,2
113211,2
113211,12
114494,12
114494,2
116992,17
38426,24
94265,12
94265,2
94265,21
105201,12
70820,2
84898,2
63715,10
63715,4
109191,12
109191,2
114122,13
117951,2
118523,9
118523,12
116629,6
116629,7
116629,5
117737,2
117737,4
117737,9
116277,6
116277,2
116277,19
116583,11
116583,2
116583,16
115798,12
115798,2
115798,3
116778,12
116778,19
116213,6
116213,2
116213,4
113147,17
117218,12
117218,9
117218,5
100990,2
111546,2
111546,9
111546,15
113610,17
113610,20
93199,8
106810,18
106810,2
111180,1
111180,2
111237,12
111237,2
72362,2
72362,9
103207,12
116040,6
116040,7
116040,2
116365,12
116365,8
116365,10
116905,1
116905,2
116905,4
116493,12
116493,2
116493,16
117333,2
117333,8
117333,9
118113,12
118113,2
118113,9
117628,12
117628,2
117628,9
117913,1
117913,2
117913,3
115530,2
114266,12
114266,9
115493,7
115493,16
116320,6
116320,7
116320,1
116756,12
116756,16
116756,8
109356,2
109356,8
116823,12
116823,16
112568,1
112568,2
112568,9
114170,6
114170,4
114170,3
117999,2
117999,15
118073,12
108220,12
108220,2
49521,7
49521,2
112746,2
112746,9
112746,3
104403,2
104403,9
104403,15
61495,12
61495,2
61495,9
110246,2
110246,14
110246,4
116164,12
116164,1
116164,9
112865,24
112716,2
112716,4
115472,7
115472,2
115472,16
116707,12
116707,8
116707,21
116313,12
114550,12
114550,2
114550,9
117438,1
117438,3
116531,12
116531,1
116531,9
117332,12
116353,2
115857,6
115857,2
115857,5
117008,12
117008,16
117008,8
116191,12
116191,2
116191,9
115986,6
115986,8
115986,3
116571,12
116571,16
53459,2
53459,10
117826,12
117826,8
117826,10
113695,2
108227,2
108227,9
111424,1
111424,2
111424,4
113080,2
113080,9
115680,2
117718,2
116225,6
116225,7
116225,5
112767,1
112767,2
115632,18
115632,2
117918,12
117918,2
117918,9
104109,2
104109,20
51980,2
100840,2
107575,12
107575,9
42054,2
68646,1
68646,2
116536,24
109255,12
104558,6
104558,12
104558,1
116985,12
116985,2
114936,12
114936,2
114474,2
115736,1
115736,9
115736,3
115836,12
101692,12
101692,1
101692,3
116745,1
116745,2
116745,20
119214,12
119214,1
116934,12
116934,9
109066,2
75169,2
113542,18
113542,1
113542,2
110693,6
110693,1
110693,2
106544,6
106544,12
106544,1
116418,12
116418,2
112607,2
120004,10
120004,4
120004,5
116654,10
116654,5
116654,3
116311,16
116311,12
117965,2
117965,3
114592,2
115725,12
115725,16
115725,8
115783,6
115783,12
115783,1
120271,2
120271,9
120271,15
113596,11
113596,7
113596,16
109001,9
109001,2
94822,1
94822,4
94822,9
113253,10
113253,3
117991,12
117991,2
117991,9
117093,2
117093,9
117093,15
24252,2
24252,9
105729,2
111019,2
35896,7
35896,2
35896,14
32904,12
32904,9
45152,12
45152,21
45152,9
43278,2
43278,21
43278,9
50419,12
50419,21
50419,9
54698,12
54698,2
54698,9
52357,4
52357,9
52357,3
47396,4
47396,3
25316,12
25316,9
36855,1
36855,2
36855,23
25164,12
25164,21
25164,9
53125,6
53125,7
53125,4
53604,12
53604,2
53604,9
53291,12
53291,9
56923,12
56923,4
56923,9
34583,2
34583,9
34583,15
33870,1
33870,23
33870,4
58385,2
58385,16
58385,21
47437,12
47437,2
47437,9
46250,12
46250,9
31580,12
31580,2
31580,16
37059,12
37059,2
37059,16
32138,7
32138,16
32138,8
31381,2
31381,14
31381,9
84370,12
43014,2
43014,23
33467,2
33467,4
62622,7
62622,5
39428,7
39428,9
39428,15
42192,2
32143,12
32143,2
32976,2
32976,4
32976,9
32484,6
32484,9
32484,3
38787,2
38787,23
38787,9
38109,23
38109,4
38109,9
50105,2
50105,9
48728,1
48728,4
48728,9
42451,12
42451,9
45537,12
45537,21
45537,9
31725,12
31725,9
50658,12
50658,1
50658,2
51658,12
51658,21
51658,9
52126,12
52126,9
29843,6
29843,7
29843,9
32762,6
32762,7
32762,9
37008,1
37008,2
37008,23
39420,12
39420,2
39420,8
29162,7
29162,2
29162,8
27125,12
27125,21
27125,9
35446,12
35446,15
28010,12
28010,2
28010,9
49261,2
49261,13
48028,2
25878,12
25878,1
25878,4
32599,12
32599,2
32599,9
48960,7
48960,12
48960,16
38650,2
38650,16
38650,8
31679,12
31679,2
29947,12
29947,16
29947,9
34012,2
34012,9
17350,2
36094,12
36094,20
36094,4
25586,2
25586,9
38300,12
38300,8
38300,9
27893,2
27893,16
32022,1
32022,2
32022,23
41509,12
41509,21
41509,9
39152,9
39152,13
26029,4
26029,3
38235,2
38235,15
36241,12
36241,2
36241,9
63350,10
43265,7
43265,2
43265,9
46414,6
46414,7
46414,12
51459,2
51459,9
47162,2
47162,9
33891,12
33891,2
33891,9
29855,2
29855,4
29855,9
29588,12
29588,21
22879,2
22879,9
22879,15
27980,1
27980,20
27980,4
114007,2
93229,6
93229,12
93229,1
118927,6
118927,1
118927,2
48491,2
48491,9
113730,12
113730,9
117357,12
117357,2
117357,9
117669,17
117669,18
117669,20
116329,7
116329,2
116329,16
118742,2
118742,9
116442,12
116442,2
116442,20
114354,2
114354,20
114354,9
117011,6
117011,1
117011,4
117039,18
117039,2
117039,3
117473,3
116635,18
116635,2
115678,2
115678,9
116830,6
116830,1
116830,2
115847,2
115847,3
117603,6
117603,1
117603,2
115438,12
115438,1
115438,3
115994,12
115994,1
115994,3
83587,12
116167,9
116167,12
116259,1
116259,2
116259,4
116421,6
116421,12
116421,1
116000,6
116000,12
116000,2
115862,1
115862,2
72653,16
72653,12
72653,13
47977,16
47977,13
47977,7
72951,7
72951,16
72951,8
64603,12
64603,16
64603,19
71607,12
71607,16
71607,8
50798,16
50798,2
50798,7
55277,12
55277,16
55277,9
54195,2
54195,16
107131,7
107131,12
107131,2
53271,16
53271,12
53271,8
54357,7
54357,16
59793,12
59793,1
59793,16
46672,7
46672,2
46672,16
106611,7
106611,12
106611,16
109127,12
109127,16
109127,8
42332,11
42332,16
42332,8
63819,11
63819,22
63819,12
38166,11
38166,12
38166,16
57546,11
57546,7
57546,12
41890,11
41890,2
41890,16
102798,6
102798,7
102798,2
58331,12
58331,16
58331,8
33563,11
33563,2
33563,16
76538,11
76538,7
76538,12
66817,11
66817,7
66817,12
43274,11
43274,7
43274,16
82406,11
82406,7
82406,2
116361,12
116361,1
116361,2
59742,18
59742,2
59742,16
95016,6
95016,3
104692,10
104692,5
118044,2
118044,9
114597,17
117582,2
117582,3
117589,2
117887,12
117887,2
117887,20
117924,2
117924,8
117924,9
117791,18
117791,2
117791,9
116928,12
116928,9
115640,12
115640,2
115640,9
116908,6
116908,1
116908,2
116409,7
116409,2
116409,10
116913,17
116913,2
117958,12
117958,2
117400,2
117202,1
117202,2
116404,2
116404,14
120107,6
120107,3
116722,2
116722,9
116242,12
116242,21
116242,9
115600,2
115600,9
117509,2
117509,9
117802,12
117802,2
117665,1
117665,2
117665,3
117781,1
117781,2
116714,2
116714,9
115491,11
